,Course Names,Course Length,Course Descriptions,Chapter Names,Chapter Links
105,Cloud Computing Specialization,4,"The Cloud Computing Specialization takes you on a tour through cloud computing systems. We start in in the middle layer with Cloud Computing Concepts covering core distributed systems concepts used inside clouds, move to the upper layer of Cloud Applications and finally to the lower layer of Cloud Networking. We conclude with a project that allows you to apply the skills you've learned throughout the courses.

The first four courses in this Specialization form the lecture component of courses in our online Master of Computer Science Degree in Data Science. You can apply to the degree program either before or after you begin the Specialization.","Cloud Computing Applications, Part 1: Cloud Systems and Infrastructure",https://www.coursera.org/learn/cloud-applications-part1?specialization=cloud-computing
106,Cloud Computing Specialization,4,"The Cloud Computing Specialization takes you on a tour through cloud computing systems. We start in in the middle layer with Cloud Computing Concepts covering core distributed systems concepts used inside clouds, move to the upper layer of Cloud Applications and finally to the lower layer of Cloud Networking. We conclude with a project that allows you to apply the skills you've learned throughout the courses.

The first four courses in this Specialization form the lecture component of courses in our online Master of Computer Science Degree in Data Science. You can apply to the degree program either before or after you begin the Specialization.","Cloud Computing Applications, Part 2: Big Data and Applications in the Cloud",https://www.coursera.org/learn/cloud-applications-part2?specialization=cloud-computing
107,Responsive Website Development and Design Specialization,4,"Responsive web design is all about creating the best user experience regardless of whether a user is accessing your site from a desktop computer, a mobile phone, or a tablet.This Specialisation covers the basics of modern full stack web development, from UX design to front-end coding to custom databases. Youâll build foundational skills in a full range of technologies, including HTML/CSS, Javascript, and MongoDB, and youâll learn to implement a reactive, multi-user web application using the meteor.js framework. Weâll also touch on more advanced topics, such as APIs, data visualization, and animation.

You will add several projects to your portfolio to demonstrate your skill and growth throughout this Specialisation. You will create web pages using basic elements to control layout and style, use responsive web design principles to take a site from wireframe to website, implement security features, and create collaborative multi-user experiences. Just like any professional full stack web developer, you will build accessibility and usability into your responsive websites.","Responsive Website Basics: Code with HTML, CSS, and JavaScript ",https://www.coursera.org/learn/website-coding?specialization=website-development
108,Responsive Website Development and Design Specialization,4,"Responsive web design is all about creating the best user experience regardless of whether a user is accessing your site from a desktop computer, a mobile phone, or a tablet.This Specialisation covers the basics of modern full stack web development, from UX design to front-end coding to custom databases. Youâll build foundational skills in a full range of technologies, including HTML/CSS, Javascript, and MongoDB, and youâll learn to implement a reactive, multi-user web application using the meteor.js framework. Weâll also touch on more advanced topics, such as APIs, data visualization, and animation.

You will add several projects to your portfolio to demonstrate your skill and growth throughout this Specialisation. You will create web pages using basic elements to control layout and style, use responsive web design principles to take a site from wireframe to website, implement security features, and create collaborative multi-user experiences. Just like any professional full stack web developer, you will build accessibility and usability into your responsive websites.",Responsive Web Design,https://www.coursera.org/learn/responsive-web-design?specialization=website-development
109,Responsive Website Development and Design Specialization,4,"Responsive web design is all about creating the best user experience regardless of whether a user is accessing your site from a desktop computer, a mobile phone, or a tablet.This Specialisation covers the basics of modern full stack web development, from UX design to front-end coding to custom databases. Youâll build foundational skills in a full range of technologies, including HTML/CSS, Javascript, and MongoDB, and youâll learn to implement a reactive, multi-user web application using the meteor.js framework. Weâll also touch on more advanced topics, such as APIs, data visualization, and animation.

You will add several projects to your portfolio to demonstrate your skill and growth throughout this Specialisation. You will create web pages using basic elements to control layout and style, use responsive web design principles to take a site from wireframe to website, implement security features, and create collaborative multi-user experiences. Just like any professional full stack web developer, you will build accessibility and usability into your responsive websites.",Introduction to Meteor.js Development  ,https://www.coursera.org/learn/meteor-development?specialization=website-development
110,Responsive Website Development and Design Specialization,4,"Responsive web design is all about creating the best user experience regardless of whether a user is accessing your site from a desktop computer, a mobile phone, or a tablet.This Specialisation covers the basics of modern full stack web development, from UX design to front-end coding to custom databases. Youâll build foundational skills in a full range of technologies, including HTML/CSS, Javascript, and MongoDB, and youâll learn to implement a reactive, multi-user web application using the meteor.js framework. Weâll also touch on more advanced topics, such as APIs, data visualization, and animation.

You will add several projects to your portfolio to demonstrate your skill and growth throughout this Specialisation. You will create web pages using basic elements to control layout and style, use responsive web design principles to take a site from wireframe to website, implement security features, and create collaborative multi-user experiences. Just like any professional full stack web developer, you will build accessibility and usability into your responsive websites.",Web Application Development with JavaScript and MongoDB,https://www.coursera.org/learn/web-application-development?specialization=website-development
111,Information Visualization  Specialization,4,"This specialization provides learners with the necessary knowledge and practical skills to develop a strong foundation in information visualization and to design and develop advanced applications for visual data analysis.

The specialization is characterized by two main complementary features: (1) providing a strong understanding of visual perception and the theory of visual encoding to design and evaluate innovative visualization methods; (2) providing the necessary skills to develop advanced web-based applications for visual data analysis.

The specialization is organized around four courses that cover fundamentals, applied perception, advanced visualization method and interactive visualization.

The specialization is meant to prepare students to work on complex data science projects that require the development of interactive visual interfaces for data analysis. The courses can also be taken individually to improve relevant skills in visualization. For instance, the course on applied perception provides unique skills to evaluate and design innovative visualization in all sorts of scenarios.",Information Visualization: Foundations,https://www.coursera.org/learn/information-visualization-fundamentals
112,Information Visualization  Specialization,4,"This specialization provides learners with the necessary knowledge and practical skills to develop a strong foundation in information visualization and to design and develop advanced applications for visual data analysis.

The specialization is characterized by two main complementary features: (1) providing a strong understanding of visual perception and the theory of visual encoding to design and evaluate innovative visualization methods; (2) providing the necessary skills to develop advanced web-based applications for visual data analysis.

The specialization is organized around four courses that cover fundamentals, applied perception, advanced visualization method and interactive visualization.

The specialization is meant to prepare students to work on complex data science projects that require the development of interactive visual interfaces for data analysis. The courses can also be taken individually to improve relevant skills in visualization. For instance, the course on applied perception provides unique skills to evaluate and design innovative visualization in all sorts of scenarios.",Information Visualization: Applied Perception,https://www.coursera.org/learn/information-visualization-applied-perception
113,Information Visualization  Specialization,4,"This specialization provides learners with the necessary knowledge and practical skills to develop a strong foundation in information visualization and to design and develop advanced applications for visual data analysis.

The specialization is characterized by two main complementary features: (1) providing a strong understanding of visual perception and the theory of visual encoding to design and evaluate innovative visualization methods; (2) providing the necessary skills to develop advanced web-based applications for visual data analysis.

The specialization is organized around four courses that cover fundamentals, applied perception, advanced visualization method and interactive visualization.

The specialization is meant to prepare students to work on complex data science projects that require the development of interactive visual interfaces for data analysis. The courses can also be taken individually to improve relevant skills in visualization. For instance, the course on applied perception provides unique skills to evaluate and design innovative visualization in all sorts of scenarios.",Information Visualization: Programming with D3.js,https://www.coursera.org/learn/information-visualization-programming-d3js
114,Information Visualization  Specialization,4,"This specialization provides learners with the necessary knowledge and practical skills to develop a strong foundation in information visualization and to design and develop advanced applications for visual data analysis.

The specialization is characterized by two main complementary features: (1) providing a strong understanding of visual perception and the theory of visual encoding to design and evaluate innovative visualization methods; (2) providing the necessary skills to develop advanced web-based applications for visual data analysis.

The specialization is organized around four courses that cover fundamentals, applied perception, advanced visualization method and interactive visualization.

The specialization is meant to prepare students to work on complex data science projects that require the development of interactive visual interfaces for data analysis. The courses can also be taken individually to improve relevant skills in visualization. For instance, the course on applied perception provides unique skills to evaluate and design innovative visualization in all sorts of scenarios.",Information Visualization: Advanced Techniques,https://www.coursera.org/learn/information-visualization-advanced-techniques
115,Emerging Technologies: From Smartphones to IoT to Big Data Specialization,4,"This Specialization is intended for researchers and business experts seeking state-of-the-art knowledge in advanced science and technology. The 4 courses cover details on Big Data (Hadoop, Spark, Storm), Smartphones, Smart Watches, Android, iOS, CPU/GPU/SoC, Mobile Communications (1G to 5G), Sensors, IoT, Wi-Fi, Bluetooth, LP-WAN, Cloud Computing, AR (Augmented Reality), Skype, YouTube, H.264/MPEG-4 AVC, MPEG-DASH, CDN, and Video Streaming Services. The Specialization includes projects on Big Data using IBM SPSS Statistics, AR applications, Cloud Computing using AWS (Amazon Web Service) EC2 (Elastic Compute Cloud), and Smartphone applications to analyze mobile communication, Wi-Fi, and Bluetooth networks. The course contents are for expert level research, design, development, industrial strategic planning, business, administration, and management.",Big Data Emerging Technologies,https://www.coursera.org/learn/big-data-emerging-technologies
116,Emerging Technologies: From Smartphones to IoT to Big Data Specialization,4,"This Specialization is intended for researchers and business experts seeking state-of-the-art knowledge in advanced science and technology. The 4 courses cover details on Big Data (Hadoop, Spark, Storm), Smartphones, Smart Watches, Android, iOS, CPU/GPU/SoC, Mobile Communications (1G to 5G), Sensors, IoT, Wi-Fi, Bluetooth, LP-WAN, Cloud Computing, AR (Augmented Reality), Skype, YouTube, H.264/MPEG-4 AVC, MPEG-DASH, CDN, and Video Streaming Services. The Specialization includes projects on Big Data using IBM SPSS Statistics, AR applications, Cloud Computing using AWS (Amazon Web Service) EC2 (Elastic Compute Cloud), and Smartphone applications to analyze mobile communication, Wi-Fi, and Bluetooth networks. The course contents are for expert level research, design, development, industrial strategic planning, business, administration, and management.",Smart Device & Mobile Emerging Technologies,https://www.coursera.org/learn/smart-device-mobile-emerging-technologies
117,Emerging Technologies: From Smartphones to IoT to Big Data Specialization,4,"This Specialization is intended for researchers and business experts seeking state-of-the-art knowledge in advanced science and technology. The 4 courses cover details on Big Data (Hadoop, Spark, Storm), Smartphones, Smart Watches, Android, iOS, CPU/GPU/SoC, Mobile Communications (1G to 5G), Sensors, IoT, Wi-Fi, Bluetooth, LP-WAN, Cloud Computing, AR (Augmented Reality), Skype, YouTube, H.264/MPEG-4 AVC, MPEG-DASH, CDN, and Video Streaming Services. The Specialization includes projects on Big Data using IBM SPSS Statistics, AR applications, Cloud Computing using AWS (Amazon Web Service) EC2 (Elastic Compute Cloud), and Smartphone applications to analyze mobile communication, Wi-Fi, and Bluetooth networks. The course contents are for expert level research, design, development, industrial strategic planning, business, administration, and management.",IoT (Internet of Things) Wireless & Cloud Computing Emerging Technologies,https://www.coursera.org/learn/iot-wireless-cloud-computing
118,Emerging Technologies: From Smartphones to IoT to Big Data Specialization,4,"This Specialization is intended for researchers and business experts seeking state-of-the-art knowledge in advanced science and technology. The 4 courses cover details on Big Data (Hadoop, Spark, Storm), Smartphones, Smart Watches, Android, iOS, CPU/GPU/SoC, Mobile Communications (1G to 5G), Sensors, IoT, Wi-Fi, Bluetooth, LP-WAN, Cloud Computing, AR (Augmented Reality), Skype, YouTube, H.264/MPEG-4 AVC, MPEG-DASH, CDN, and Video Streaming Services. The Specialization includes projects on Big Data using IBM SPSS Statistics, AR applications, Cloud Computing using AWS (Amazon Web Service) EC2 (Elastic Compute Cloud), and Smartphone applications to analyze mobile communication, Wi-Fi, and Bluetooth networks. The course contents are for expert level research, design, development, industrial strategic planning, business, administration, and management.",AR (Augmented Reality) & Video Streaming Services Emerging Technologies,https://www.coursera.org/learn/ar-technologies-video-streaming
119,iOS App Development with Swift Specialization,4,"Master Swift, design elegant interactions, and create a fully functioning iOS app.This Specialization covers the fundamentals of iOS application development in the Swift programming language. Youâll learn to use development tools such as XCode, design interfaces and interactions and evaluate their usability, and integrate camera, photo, and location information to enhance your app. In the final Capstone Project, youâll apply your skills to create a fully-functioning photo editing app for iPhone, iPad, and Apple Watch. A Mac computer is required for success in this course.",Introduction To Swift Programming,https://www.coursera.org/learn/swift-programming
120,iOS App Development with Swift Specialization,4,"Master Swift, design elegant interactions, and create a fully functioning iOS app.This Specialization covers the fundamentals of iOS application development in the Swift programming language. Youâll learn to use development tools such as XCode, design interfaces and interactions and evaluate their usability, and integrate camera, photo, and location information to enhance your app. In the final Capstone Project, youâll apply your skills to create a fully-functioning photo editing app for iPhone, iPad, and Apple Watch. A Mac computer is required for success in this course.",iOS App Development Basics,https://www.coursera.org/learn/ios-app-development-basics
121,iOS App Development with Swift Specialization,4,"Master Swift, design elegant interactions, and create a fully functioning iOS app.This Specialization covers the fundamentals of iOS application development in the Swift programming language. Youâll learn to use development tools such as XCode, design interfaces and interactions and evaluate their usability, and integrate camera, photo, and location information to enhance your app. In the final Capstone Project, youâll apply your skills to create a fully-functioning photo editing app for iPhone, iPad, and Apple Watch. A Mac computer is required for success in this course.",App Design and Development for iOS,https://www.coursera.org/learn/ios-app-design-development
122,iOS App Development with Swift Specialization,4,"Master Swift, design elegant interactions, and create a fully functioning iOS app.This Specialization covers the fundamentals of iOS application development in the Swift programming language. Youâll learn to use development tools such as XCode, design interfaces and interactions and evaluate their usability, and integrate camera, photo, and location information to enhance your app. In the final Capstone Project, youâll apply your skills to create a fully-functioning photo editing app for iPhone, iPad, and Apple Watch. A Mac computer is required for success in this course.",Build Your Own iOS App,https://www.coursera.org/learn/build-app
