,Course Names,Course Length,Course Descriptions,Chapter Names,Chapter Links
150,Interaction Design Specialization,4,"You will learn how to design technologies that bring people joy, rather than frustration. You'll learn how to generate design ideas, techniques for quickly prototyping them, and how to use prototypes to get feedback from other stakeholders like your teammates, clients, and users. You'll also learn principles of visual design, perception, and cognition that inform effective interaction design.",Human-Centered Design: an Introduction,https://www.coursera.org/learn/human-computer-interaction?specialization=interaction-design
151,Interaction Design Specialization,4,"You will learn how to design technologies that bring people joy, rather than frustration. You'll learn how to generate design ideas, techniques for quickly prototyping them, and how to use prototypes to get feedback from other stakeholders like your teammates, clients, and users. You'll also learn principles of visual design, perception, and cognition that inform effective interaction design.",Design Principles: an Introduction,https://www.coursera.org/learn/design-principles?specialization=interaction-design
152,Interaction Design Specialization,4,"You will learn how to design technologies that bring people joy, rather than frustration. You'll learn how to generate design ideas, techniques for quickly prototyping them, and how to use prototypes to get feedback from other stakeholders like your teammates, clients, and users. You'll also learn principles of visual design, perception, and cognition that inform effective interaction design.",Social Computing,https://www.coursera.org/learn/social-computing?specialization=interaction-design
153,Interaction Design Specialization,4,"You will learn how to design technologies that bring people joy, rather than frustration. You'll learn how to generate design ideas, techniques for quickly prototyping them, and how to use prototypes to get feedback from other stakeholders like your teammates, clients, and users. You'll also learn principles of visual design, perception, and cognition that inform effective interaction design.",Input and Interaction,https://www.coursera.org/learn/interaction-techniques?specialization=interaction-design
154,Practical Data Science with MATLAB Specialization,4,"Do you find yourself in an industry or field that increasingly uses data to answer questions? Are you working with an overwhelming amount of data and need to make sense of it? Do you want to avoid becoming a full-time software developer or statistician to do meaningful tasks with your data?Completing this specialization will give you the skills and confidence you need to achieve practical results in Data Science quickly. Being able to visualize, analyze, and model data are some of the most in-demand career skills from fields ranging from healthcare, to the auto industry, to tech startups.

This specialization assumes you have domain expertise in a technical field and some exposure to computational tools, such as spreadsheets. To be successful in completing the courses, you should have some background in basic statistics (histograms, averages, standard deviation, curve fitting, interpolation).

Throughout this specialization, you will be using MATLAB. MATLAB is the go-to choice for millions of people working in engineering and science, and provides the capabilities you need to accomplish your data science tasks. You will be provided with free access to MATLAB for the duration of the specialization to complete your work.",Exploratory Data Analysis with MATLAB,https://www.coursera.org/learn/exploratory-data-analysis-matlab
155,Practical Data Science with MATLAB Specialization,4,"Do you find yourself in an industry or field that increasingly uses data to answer questions? Are you working with an overwhelming amount of data and need to make sense of it? Do you want to avoid becoming a full-time software developer or statistician to do meaningful tasks with your data?Completing this specialization will give you the skills and confidence you need to achieve practical results in Data Science quickly. Being able to visualize, analyze, and model data are some of the most in-demand career skills from fields ranging from healthcare, to the auto industry, to tech startups.

This specialization assumes you have domain expertise in a technical field and some exposure to computational tools, such as spreadsheets. To be successful in completing the courses, you should have some background in basic statistics (histograms, averages, standard deviation, curve fitting, interpolation).

Throughout this specialization, you will be using MATLAB. MATLAB is the go-to choice for millions of people working in engineering and science, and provides the capabilities you need to accomplish your data science tasks. You will be provided with free access to MATLAB for the duration of the specialization to complete your work.",Data Processing and Feature Engineering with MATLAB,https://www.coursera.org/learn/feature-engineering-matlab
156,Practical Data Science with MATLAB Specialization,4,"Do you find yourself in an industry or field that increasingly uses data to answer questions? Are you working with an overwhelming amount of data and need to make sense of it? Do you want to avoid becoming a full-time software developer or statistician to do meaningful tasks with your data?Completing this specialization will give you the skills and confidence you need to achieve practical results in Data Science quickly. Being able to visualize, analyze, and model data are some of the most in-demand career skills from fields ranging from healthcare, to the auto industry, to tech startups.

This specialization assumes you have domain expertise in a technical field and some exposure to computational tools, such as spreadsheets. To be successful in completing the courses, you should have some background in basic statistics (histograms, averages, standard deviation, curve fitting, interpolation).

Throughout this specialization, you will be using MATLAB. MATLAB is the go-to choice for millions of people working in engineering and science, and provides the capabilities you need to accomplish your data science tasks. You will be provided with free access to MATLAB for the duration of the specialization to complete your work.",Predictive Modeling and Machine Learning with MATLAB,https://www.coursera.org/learn/predictive-modeling-machine-learning
157,Practical Data Science with MATLAB Specialization,4,"Do you find yourself in an industry or field that increasingly uses data to answer questions? Are you working with an overwhelming amount of data and need to make sense of it? Do you want to avoid becoming a full-time software developer or statistician to do meaningful tasks with your data?Completing this specialization will give you the skills and confidence you need to achieve practical results in Data Science quickly. Being able to visualize, analyze, and model data are some of the most in-demand career skills from fields ranging from healthcare, to the auto industry, to tech startups.

This specialization assumes you have domain expertise in a technical field and some exposure to computational tools, such as spreadsheets. To be successful in completing the courses, you should have some background in basic statistics (histograms, averages, standard deviation, curve fitting, interpolation).

Throughout this specialization, you will be using MATLAB. MATLAB is the go-to choice for millions of people working in engineering and science, and provides the capabilities you need to accomplish your data science tasks. You will be provided with free access to MATLAB for the duration of the specialization to complete your work.",Data Science Project: MATLAB for the Real World,https://www.coursera.org/learn/matlab-capstone
158,IBM AI Enterprise Workflow Specialization,4,"This six course specialization is designed to prepare you to take the certification examination for IBM AI Enterprise Workflow V1 Data Science Specialist. IBM AI Enterprise Workflow is a comprehensive, end-to-end process that enables data scientists to build AI solutions, starting with business priorities and working through to taking AI into production. The learning aims to elevate the skills of practicing data scientists by explicitly connecting business priorities to technical implementations, connecting machine learning to specialized AI use cases such as visual recognition and NLP, and connecting Python to IBM Cloud technologies. The videos, readings, and case studies in these courses are designed to guide you through your work as a data scientist at a hypothetical streaming media company.

Throughout this specialization, the focus will be on the practice of data science in large, modern enterprises. You will be guided through the use of enterprise-class tools on the IBM Cloud, tools that you will use to create, deploy and test machine learning models. Your favorite open source tools, such a Jupyter notebooks and Python libraries will be used extensively for data preparation and building models. Models will be deployed on the IBM Cloud using IBM Watson tooling that works seamlessly with open source tools. After successfully completing this specialization, you will be ready to take the official IBM certification examination for the IBM AI Enterprise Workflow.",AI Workflow: Business Priorities and Data Ingestion,https://www.coursera.org/learn/ibm-ai-workflow-business-priorities-data-ingestion?specialization=ibm-ai-workflow
159,IBM AI Enterprise Workflow Specialization,4,"This six course specialization is designed to prepare you to take the certification examination for IBM AI Enterprise Workflow V1 Data Science Specialist. IBM AI Enterprise Workflow is a comprehensive, end-to-end process that enables data scientists to build AI solutions, starting with business priorities and working through to taking AI into production. The learning aims to elevate the skills of practicing data scientists by explicitly connecting business priorities to technical implementations, connecting machine learning to specialized AI use cases such as visual recognition and NLP, and connecting Python to IBM Cloud technologies. The videos, readings, and case studies in these courses are designed to guide you through your work as a data scientist at a hypothetical streaming media company.

Throughout this specialization, the focus will be on the practice of data science in large, modern enterprises. You will be guided through the use of enterprise-class tools on the IBM Cloud, tools that you will use to create, deploy and test machine learning models. Your favorite open source tools, such a Jupyter notebooks and Python libraries will be used extensively for data preparation and building models. Models will be deployed on the IBM Cloud using IBM Watson tooling that works seamlessly with open source tools. After successfully completing this specialization, you will be ready to take the official IBM certification examination for the IBM AI Enterprise Workflow.",AI Workflow: Data Analysis and Hypothesis Testing,https://www.coursera.org/learn/ibm-ai-workflow-data-analysis-hypothesis-testing?specialization=ibm-ai-workflow
160,IBM AI Enterprise Workflow Specialization,4,"This six course specialization is designed to prepare you to take the certification examination for IBM AI Enterprise Workflow V1 Data Science Specialist. IBM AI Enterprise Workflow is a comprehensive, end-to-end process that enables data scientists to build AI solutions, starting with business priorities and working through to taking AI into production. The learning aims to elevate the skills of practicing data scientists by explicitly connecting business priorities to technical implementations, connecting machine learning to specialized AI use cases such as visual recognition and NLP, and connecting Python to IBM Cloud technologies. The videos, readings, and case studies in these courses are designed to guide you through your work as a data scientist at a hypothetical streaming media company.

Throughout this specialization, the focus will be on the practice of data science in large, modern enterprises. You will be guided through the use of enterprise-class tools on the IBM Cloud, tools that you will use to create, deploy and test machine learning models. Your favorite open source tools, such a Jupyter notebooks and Python libraries will be used extensively for data preparation and building models. Models will be deployed on the IBM Cloud using IBM Watson tooling that works seamlessly with open source tools. After successfully completing this specialization, you will be ready to take the official IBM certification examination for the IBM AI Enterprise Workflow.",AI Workflow: Feature Engineering and Bias Detection,https://www.coursera.org/learn/ibm-ai-workflow-feature-engineering-bias-detection?specialization=ibm-ai-workflow
161,IBM AI Enterprise Workflow Specialization,4,"This six course specialization is designed to prepare you to take the certification examination for IBM AI Enterprise Workflow V1 Data Science Specialist. IBM AI Enterprise Workflow is a comprehensive, end-to-end process that enables data scientists to build AI solutions, starting with business priorities and working through to taking AI into production. The learning aims to elevate the skills of practicing data scientists by explicitly connecting business priorities to technical implementations, connecting machine learning to specialized AI use cases such as visual recognition and NLP, and connecting Python to IBM Cloud technologies. The videos, readings, and case studies in these courses are designed to guide you through your work as a data scientist at a hypothetical streaming media company.

Throughout this specialization, the focus will be on the practice of data science in large, modern enterprises. You will be guided through the use of enterprise-class tools on the IBM Cloud, tools that you will use to create, deploy and test machine learning models. Your favorite open source tools, such a Jupyter notebooks and Python libraries will be used extensively for data preparation and building models. Models will be deployed on the IBM Cloud using IBM Watson tooling that works seamlessly with open source tools. After successfully completing this specialization, you will be ready to take the official IBM certification examination for the IBM AI Enterprise Workflow.","AI Workflow: Machine Learning, Visual Recognition and NLP",https://www.coursera.org/learn/ibm-ai-workflow-machine-learning-vr-nlp?specialization=ibm-ai-workflow
162,Machine Learning and Reinforcement Learning in Finance Specialization,4,"The main goal of this specialization is to provide the knowledge and practical skills necessary to develop a strong foundation on core paradigms and algorithms of machine learning (ML), with a particular focus on applications of ML to various practical problems in Finance.The specialization aims at helping students to be able to solve practical ML-amenable problems that they may encounter in real life that include:

(1) mapping the problem on a general landscape of available ML methods,

(2) choosing particular ML approach(es) that would be most appropriate for resolving the problem, and

(3) successfully implementing a solution, and assessing its performance.

The specialization is designed for three categories of students:

Â· Practitioners working at financial institutions such as banks, asset management firms or hedge funds

Â· Individuals interested in applications of ML for personal day trading

Â· Current full-time students pursuing a degree in Finance, Statistics, Computer Science, Mathematics, Physics, Engineering or other related disciplines who want to learn about practical applications of ML in Finance.

The modules can also be taken individually to improve relevant skills in a particular area of applications of ML to finance.",Guided Tour of Machine Learning in Finance,https://www.coursera.org/learn/guided-tour-machine-learning-finance
163,Machine Learning and Reinforcement Learning in Finance Specialization,4,"The main goal of this specialization is to provide the knowledge and practical skills necessary to develop a strong foundation on core paradigms and algorithms of machine learning (ML), with a particular focus on applications of ML to various practical problems in Finance.The specialization aims at helping students to be able to solve practical ML-amenable problems that they may encounter in real life that include:

(1) mapping the problem on a general landscape of available ML methods,

(2) choosing particular ML approach(es) that would be most appropriate for resolving the problem, and

(3) successfully implementing a solution, and assessing its performance.

The specialization is designed for three categories of students:

Â· Practitioners working at financial institutions such as banks, asset management firms or hedge funds

Â· Individuals interested in applications of ML for personal day trading

Â· Current full-time students pursuing a degree in Finance, Statistics, Computer Science, Mathematics, Physics, Engineering or other related disciplines who want to learn about practical applications of ML in Finance.

The modules can also be taken individually to improve relevant skills in a particular area of applications of ML to finance.",Fundamentals of Machine Learning in Finance,https://www.coursera.org/learn/fundamentals-machine-learning-in-finance
164,Machine Learning and Reinforcement Learning in Finance Specialization,4,"The main goal of this specialization is to provide the knowledge and practical skills necessary to develop a strong foundation on core paradigms and algorithms of machine learning (ML), with a particular focus on applications of ML to various practical problems in Finance.The specialization aims at helping students to be able to solve practical ML-amenable problems that they may encounter in real life that include:

(1) mapping the problem on a general landscape of available ML methods,

(2) choosing particular ML approach(es) that would be most appropriate for resolving the problem, and

(3) successfully implementing a solution, and assessing its performance.

The specialization is designed for three categories of students:

Â· Practitioners working at financial institutions such as banks, asset management firms or hedge funds

Â· Individuals interested in applications of ML for personal day trading

Â· Current full-time students pursuing a degree in Finance, Statistics, Computer Science, Mathematics, Physics, Engineering or other related disciplines who want to learn about practical applications of ML in Finance.

The modules can also be taken individually to improve relevant skills in a particular area of applications of ML to finance.",Reinforcement Learning in Finance,https://www.coursera.org/learn/reinforcement-learning-in-finance
165,Machine Learning and Reinforcement Learning in Finance Specialization,4,"The main goal of this specialization is to provide the knowledge and practical skills necessary to develop a strong foundation on core paradigms and algorithms of machine learning (ML), with a particular focus on applications of ML to various practical problems in Finance.The specialization aims at helping students to be able to solve practical ML-amenable problems that they may encounter in real life that include:

(1) mapping the problem on a general landscape of available ML methods,

(2) choosing particular ML approach(es) that would be most appropriate for resolving the problem, and

(3) successfully implementing a solution, and assessing its performance.

The specialization is designed for three categories of students:

Â· Practitioners working at financial institutions such as banks, asset management firms or hedge funds

Â· Individuals interested in applications of ML for personal day trading

Â· Current full-time students pursuing a degree in Finance, Statistics, Computer Science, Mathematics, Physics, Engineering or other related disciplines who want to learn about practical applications of ML in Finance.

The modules can also be taken individually to improve relevant skills in a particular area of applications of ML to finance.",Overview of Advanced Methods of Reinforcement Learning in Finance,https://www.coursera.org/learn/advanced-methods-reinforcement-learning-finance
166,Recommender Systems Specialization,4,"A Recommender System is a process that seeks to predict user preferences. This Specialization covers all the fundamental techniques in recommender systems, from non-personalized and project-association recommenders through content-based and collaborative filtering techniques, as well as advanced topics like matrix factorization, hybrid machine learning methods for recommender systems, and dimension reduction techniques for the user-product preference space.

This Specialization is designed to serve both the data mining expert who would want to implement techniques like collaborative filtering in their job, as well as the data literate marketing professional, who would want to gain more familiarity with these topics.

The courses offer interactive, spreadsheet-based exercises to master different algorithms, along with an honors track where you can go into greater depth using the LensKit open source toolkit.

By the end of this Specialization, youâll be able to implement as well as evaluate recommender systems. The Capstone Project brings together the course material with a realistic recommender design and analysis project.",Introduction to Recommender Systems:  Non-Personalized and Content-Based,https://www.coursera.org/learn/recommender-systems-introduction?specialization=recommender-systems
167,Recommender Systems Specialization,4,"A Recommender System is a process that seeks to predict user preferences. This Specialization covers all the fundamental techniques in recommender systems, from non-personalized and project-association recommenders through content-based and collaborative filtering techniques, as well as advanced topics like matrix factorization, hybrid machine learning methods for recommender systems, and dimension reduction techniques for the user-product preference space.

This Specialization is designed to serve both the data mining expert who would want to implement techniques like collaborative filtering in their job, as well as the data literate marketing professional, who would want to gain more familiarity with these topics.

The courses offer interactive, spreadsheet-based exercises to master different algorithms, along with an honors track where you can go into greater depth using the LensKit open source toolkit.

By the end of this Specialization, youâll be able to implement as well as evaluate recommender systems. The Capstone Project brings together the course material with a realistic recommender design and analysis project.",Nearest Neighbor Collaborative Filtering,https://www.coursera.org/learn/collaborative-filtering?specialization=recommender-systems
168,Recommender Systems Specialization,4,"A Recommender System is a process that seeks to predict user preferences. This Specialization covers all the fundamental techniques in recommender systems, from non-personalized and project-association recommenders through content-based and collaborative filtering techniques, as well as advanced topics like matrix factorization, hybrid machine learning methods for recommender systems, and dimension reduction techniques for the user-product preference space.

This Specialization is designed to serve both the data mining expert who would want to implement techniques like collaborative filtering in their job, as well as the data literate marketing professional, who would want to gain more familiarity with these topics.

The courses offer interactive, spreadsheet-based exercises to master different algorithms, along with an honors track where you can go into greater depth using the LensKit open source toolkit.

By the end of this Specialization, youâll be able to implement as well as evaluate recommender systems. The Capstone Project brings together the course material with a realistic recommender design and analysis project.",Recommender Systems:  Evaluation and Metrics,https://www.coursera.org/learn/recommender-metrics?specialization=recommender-systems
169,Recommender Systems Specialization,4,"A Recommender System is a process that seeks to predict user preferences. This Specialization covers all the fundamental techniques in recommender systems, from non-personalized and project-association recommenders through content-based and collaborative filtering techniques, as well as advanced topics like matrix factorization, hybrid machine learning methods for recommender systems, and dimension reduction techniques for the user-product preference space.

This Specialization is designed to serve both the data mining expert who would want to implement techniques like collaborative filtering in their job, as well as the data literate marketing professional, who would want to gain more familiarity with these topics.

The courses offer interactive, spreadsheet-based exercises to master different algorithms, along with an honors track where you can go into greater depth using the LensKit open source toolkit.

By the end of this Specialization, youâll be able to implement as well as evaluate recommender systems. The Capstone Project brings together the course material with a realistic recommender design and analysis project.",Matrix Factorization and Advanced Techniques,https://www.coursera.org/learn/matrix-factorization?specialization=recommender-systems
170,Survey Data Collection and Analytics  Specialization,4,"This specialization covers the fundamentals of surveys as used in market research, evaluation research, social science and political research, official government statistics, and many other topic domains. In six courses, you will learn the basics of questionnaire design, data collection methods, sampling design, dealing with missing values, making estimates, combining data from different sources, and the analysis of survey data. In the final Capstone Project, youâll apply the skills learned throughout the specialization by analyzing and comparing multiple data sources.Faculty for this specialisation comes from the Michigan Program in Survey Methodology and the Joint Program in Survey Methodology, a collaboration between the University of Maryland, the University of Michigan, and the data collection firm Westat, founded by the National Science Foundation and the Interagency Consortium of Statistical Policy in the U.S. to educate the next generation of survey researchers, survey statisticians, and survey methodologists. In addition to this specialization we offer short courses, a summer school, certificates, master degrees as well as PhD programs.",Framework for Data Collection and Analysis,https://www.coursera.org/learn/data-collection-framework?specialization=data-collection
171,Survey Data Collection and Analytics  Specialization,4,"This specialization covers the fundamentals of surveys as used in market research, evaluation research, social science and political research, official government statistics, and many other topic domains. In six courses, you will learn the basics of questionnaire design, data collection methods, sampling design, dealing with missing values, making estimates, combining data from different sources, and the analysis of survey data. In the final Capstone Project, youâll apply the skills learned throughout the specialization by analyzing and comparing multiple data sources.Faculty for this specialisation comes from the Michigan Program in Survey Methodology and the Joint Program in Survey Methodology, a collaboration between the University of Maryland, the University of Michigan, and the data collection firm Westat, founded by the National Science Foundation and the Interagency Consortium of Statistical Policy in the U.S. to educate the next generation of survey researchers, survey statisticians, and survey methodologists. In addition to this specialization we offer short courses, a summer school, certificates, master degrees as well as PhD programs.","Data Collection: Online, Telephone and Face-to-face",https://www.coursera.org/learn/data-collection-methods?specialization=data-collection
172,Survey Data Collection and Analytics  Specialization,4,"This specialization covers the fundamentals of surveys as used in market research, evaluation research, social science and political research, official government statistics, and many other topic domains. In six courses, you will learn the basics of questionnaire design, data collection methods, sampling design, dealing with missing values, making estimates, combining data from different sources, and the analysis of survey data. In the final Capstone Project, youâll apply the skills learned throughout the specialization by analyzing and comparing multiple data sources.Faculty for this specialisation comes from the Michigan Program in Survey Methodology and the Joint Program in Survey Methodology, a collaboration between the University of Maryland, the University of Michigan, and the data collection firm Westat, founded by the National Science Foundation and the Interagency Consortium of Statistical Policy in the U.S. to educate the next generation of survey researchers, survey statisticians, and survey methodologists. In addition to this specialization we offer short courses, a summer school, certificates, master degrees as well as PhD programs.",Questionnaire Design for Social Surveys,https://www.coursera.org/learn/questionnaire-design?specialization=data-collection
173,Survey Data Collection and Analytics  Specialization,4,"This specialization covers the fundamentals of surveys as used in market research, evaluation research, social science and political research, official government statistics, and many other topic domains. In six courses, you will learn the basics of questionnaire design, data collection methods, sampling design, dealing with missing values, making estimates, combining data from different sources, and the analysis of survey data. In the final Capstone Project, youâll apply the skills learned throughout the specialization by analyzing and comparing multiple data sources.Faculty for this specialisation comes from the Michigan Program in Survey Methodology and the Joint Program in Survey Methodology, a collaboration between the University of Maryland, the University of Michigan, and the data collection firm Westat, founded by the National Science Foundation and the Interagency Consortium of Statistical Policy in the U.S. to educate the next generation of survey researchers, survey statisticians, and survey methodologists. In addition to this specialization we offer short courses, a summer school, certificates, master degrees as well as PhD programs.","Sampling People, Networks and Records",https://www.coursera.org/learn/sampling-methods?specialization=data-collection
174,Strategic Business Analytics Specialization,4,"This specialization is designed for students, business analysts, and data scientists who want to apply statistical knowledge and techniques to business contexts. We recommend that you have some background in statistics, R or another programming language, and familiarity with databases and data analysis techniques such as regression, classification, and clustering.Weâll cover a wide variety of analytics approaches in different industry domains. Youâll engage in hands-on case studies in real business contexts: examples include predicting and forecasting events, statistical customer segmentation, and calculating customer scores and lifetime value. Weâll also teach you how to take these analyses and effectively present them to stakeholders so your business can take action. The third course and the Capstone Project are designed in partnership with Accenture, one of the worldâs best-known consulting, technology services, and outsourcing companies. Youâll learn about applications in a wide variety of sectors, including media, communications, public service,etc. By the end of this specialization, youâll be able to use statistical techniques in R to develop business intelligence insights, and present them in a compelling way to enable smart and sustainable business decisions. Youâll earn a Specialization Certificate from one of the worldâs leading business schools and learn from two of Europeâs leading professors in business analytics and marketing.",Foundations of strategic business analytics,https://www.coursera.org/learn/strategic-business-analytics
175,Strategic Business Analytics Specialization,4,"This specialization is designed for students, business analysts, and data scientists who want to apply statistical knowledge and techniques to business contexts. We recommend that you have some background in statistics, R or another programming language, and familiarity with databases and data analysis techniques such as regression, classification, and clustering.Weâll cover a wide variety of analytics approaches in different industry domains. Youâll engage in hands-on case studies in real business contexts: examples include predicting and forecasting events, statistical customer segmentation, and calculating customer scores and lifetime value. Weâll also teach you how to take these analyses and effectively present them to stakeholders so your business can take action. The third course and the Capstone Project are designed in partnership with Accenture, one of the worldâs best-known consulting, technology services, and outsourcing companies. Youâll learn about applications in a wide variety of sectors, including media, communications, public service,etc. By the end of this specialization, youâll be able to use statistical techniques in R to develop business intelligence insights, and present them in a compelling way to enable smart and sustainable business decisions. Youâll earn a Specialization Certificate from one of the worldâs leading business schools and learn from two of Europeâs leading professors in business analytics and marketing.",Foundations of marketing analytics,https://www.coursera.org/learn/foundations-marketing-analytics
176,Strategic Business Analytics Specialization,4,"This specialization is designed for students, business analysts, and data scientists who want to apply statistical knowledge and techniques to business contexts. We recommend that you have some background in statistics, R or another programming language, and familiarity with databases and data analysis techniques such as regression, classification, and clustering.Weâll cover a wide variety of analytics approaches in different industry domains. Youâll engage in hands-on case studies in real business contexts: examples include predicting and forecasting events, statistical customer segmentation, and calculating customer scores and lifetime value. Weâll also teach you how to take these analyses and effectively present them to stakeholders so your business can take action. The third course and the Capstone Project are designed in partnership with Accenture, one of the worldâs best-known consulting, technology services, and outsourcing companies. Youâll learn about applications in a wide variety of sectors, including media, communications, public service,etc. By the end of this specialization, youâll be able to use statistical techniques in R to develop business intelligence insights, and present them in a compelling way to enable smart and sustainable business decisions. Youâll earn a Specialization Certificate from one of the worldâs leading business schools and learn from two of Europeâs leading professors in business analytics and marketing.",Case studies in business analytics with ACCENTURE,https://www.coursera.org/learn/case-studies-business-analytics-accenture
177,Strategic Business Analytics Specialization,4,"This specialization is designed for students, business analysts, and data scientists who want to apply statistical knowledge and techniques to business contexts. We recommend that you have some background in statistics, R or another programming language, and familiarity with databases and data analysis techniques such as regression, classification, and clustering.Weâll cover a wide variety of analytics approaches in different industry domains. Youâll engage in hands-on case studies in real business contexts: examples include predicting and forecasting events, statistical customer segmentation, and calculating customer scores and lifetime value. Weâll also teach you how to take these analyses and effectively present them to stakeholders so your business can take action. The third course and the Capstone Project are designed in partnership with Accenture, one of the worldâs best-known consulting, technology services, and outsourcing companies. Youâll learn about applications in a wide variety of sectors, including media, communications, public service,etc. By the end of this specialization, youâll be able to use statistical techniques in R to develop business intelligence insights, and present them in a compelling way to enable smart and sustainable business decisions. Youâll earn a Specialization Certificate from one of the worldâs leading business schools and learn from two of Europeâs leading professors in business analytics and marketing.",Capstone:  Create Value from Open Data,https://www.coursera.org/learn/strategic-business-analytics-capstone
178,AnÃ¡lisis de Datos para la toma de decisiones Specialization,4,"Este programa cubre el anÃ¡lisis y manejo de grandes cantidades de datos, asÃ­ como el diseÃ±o y desarrollo de modelos que apoyen la toma de decisiones en tu organizaciÃ³n. En el proyecto final, aplicarÃ¡s en una situaciÃ³n real los conceptos, modelos y herramientas aprendidos a lo largo del programa.",Fundamentos del análisis de datos para la toma de decisiones,https://www.coursera.org/learn/analisis-de-datos?specialization=analisis-datos
179,AnÃ¡lisis de Datos para la toma de decisiones Specialization,4,"Este programa cubre el anÃ¡lisis y manejo de grandes cantidades de datos, asÃ­ como el diseÃ±o y desarrollo de modelos que apoyen la toma de decisiones en tu organizaciÃ³n. En el proyecto final, aplicarÃ¡s en una situaciÃ³n real los conceptos, modelos y herramientas aprendidos a lo largo del programa.",Recolección y exploración de datos,https://www.coursera.org/learn/ordenamiento-datos?specialization=analisis-datos
180,AnÃ¡lisis de Datos para la toma de decisiones Specialization,4,"Este programa cubre el anÃ¡lisis y manejo de grandes cantidades de datos, asÃ­ como el diseÃ±o y desarrollo de modelos que apoyen la toma de decisiones en tu organizaciÃ³n. En el proyecto final, aplicarÃ¡s en una situaciÃ³n real los conceptos, modelos y herramientas aprendidos a lo largo del programa.",Uso de técnicas estadísticas para el análisis de datos,https://www.coursera.org/learn/datos-tecnicas?specialization=analisis-datos
181,AnÃ¡lisis de Datos para la toma de decisiones Specialization,4,"Este programa cubre el anÃ¡lisis y manejo de grandes cantidades de datos, asÃ­ como el diseÃ±o y desarrollo de modelos que apoyen la toma de decisiones en tu organizaciÃ³n. En el proyecto final, aplicarÃ¡s en una situaciÃ³n real los conceptos, modelos y herramientas aprendidos a lo largo del programa.",Aplicando el análisis de datos: casos selectos ,https://www.coursera.org/learn/analisis-de-datos-aplicaciones?specialization=analisis-datos
182,Python Data Products for Predictive Analytics Specialization,4,"Python data products are powering the AI revolution. Top companies like Google, Facebook, and Netflix use predictive analytics to improve the products and services we use every day. Take your Python skills to the next level and learn to make accurate predictions with data-driven systems and deploy machine learning models with this four-course Specialization from UC San Diego.This Specialization is for learners who are proficient with the basics of Python. Youâll start by creating your first data strategy. Youâll also develop statistical models, devise data-driven workflows, and learn to make meaningful predictions for a wide-range of business and research purposes. Finally, youâll use design thinking methodology and data science techniques to extract insights from a wide range of data sources. This is your chance to master one of the technology industryâs most in-demand skills.

Python Data Products for Predictive Analytics is taught by Professor Ilkay Altintas, Ph.D. and Julian McAuley. Dr. Alintas is a prominent figure in the data science community and the designer of the highly-popular Big Data Specialization on Coursera. She has helped educate hundreds of thousands of learners on how to unlock value from massive datasets.",Basic Data Processing and Visualization,https://www.coursera.org/learn/basic-data-processing-visualization-python
183,Python Data Products for Predictive Analytics Specialization,4,"Python data products are powering the AI revolution. Top companies like Google, Facebook, and Netflix use predictive analytics to improve the products and services we use every day. Take your Python skills to the next level and learn to make accurate predictions with data-driven systems and deploy machine learning models with this four-course Specialization from UC San Diego.This Specialization is for learners who are proficient with the basics of Python. Youâll start by creating your first data strategy. Youâll also develop statistical models, devise data-driven workflows, and learn to make meaningful predictions for a wide-range of business and research purposes. Finally, youâll use design thinking methodology and data science techniques to extract insights from a wide range of data sources. This is your chance to master one of the technology industryâs most in-demand skills.

Python Data Products for Predictive Analytics is taught by Professor Ilkay Altintas, Ph.D. and Julian McAuley. Dr. Alintas is a prominent figure in the data science community and the designer of the highly-popular Big Data Specialization on Coursera. She has helped educate hundreds of thousands of learners on how to unlock value from massive datasets.",Design Thinking and Predictive Analytics for Data Products,https://www.coursera.org/learn/design-thinking-predictive-analytics-data-products
184,Python Data Products for Predictive Analytics Specialization,4,"Python data products are powering the AI revolution. Top companies like Google, Facebook, and Netflix use predictive analytics to improve the products and services we use every day. Take your Python skills to the next level and learn to make accurate predictions with data-driven systems and deploy machine learning models with this four-course Specialization from UC San Diego.This Specialization is for learners who are proficient with the basics of Python. Youâll start by creating your first data strategy. Youâll also develop statistical models, devise data-driven workflows, and learn to make meaningful predictions for a wide-range of business and research purposes. Finally, youâll use design thinking methodology and data science techniques to extract insights from a wide range of data sources. This is your chance to master one of the technology industryâs most in-demand skills.

Python Data Products for Predictive Analytics is taught by Professor Ilkay Altintas, Ph.D. and Julian McAuley. Dr. Alintas is a prominent figure in the data science community and the designer of the highly-popular Big Data Specialization on Coursera. She has helped educate hundreds of thousands of learners on how to unlock value from massive datasets.",Meaningful Predictive Modeling,https://www.coursera.org/learn/meaningful-predictive-modeling
